ID,start,end,code,label/0/group,label/0/text,label/1/group,label/1/text,label/2/group,label/2/text,pos_x,pos_y
235,624.8,644.8,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,28.3,20.6
236,624.8,644.8,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Challenges (won),Half,1st half,76.7,47.4
237,624.8,644.8,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,1st half,76.7,47.4
238,625.95,645.95,39. Damjan Bohar,Team,NK Osijek,Action,Bad ball control,Half,1st half,77.3,54.6
239,627.41,647.41,39. Damjan Bohar,Team,NK Osijek,Action,Tackles (Successful actions),Half,1st half,80.1,56.2
240,627.41,647.41,2. Edis Malikji,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,24.9,11.8
241,627.41,647.41,2. Edis Malikji,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,24.9,11.8
242,627.41,647.41,39. Damjan Bohar,Team,NK Osijek,Action,Challenges (won),Half,1st half,80.1,56.2
243,627.41,647.41,2. Edis Malikji,Team,NK Lokomotiva,Action,Dribbles (Unsuccessful actions),Half,1st half,24.9,11.8
244,631.78,651.78,26. Fran Karacic,Team,NK Lokomotiva,Action,Challenges (won),Half,1st half,29.6,2.5
245,631.78,651.78,39. Damjan Bohar,Team,NK Osijek,Action,Challenges (lost),Half,1st half,75.4,65.5
246,631.78,651.78,39. Damjan Bohar,Team,NK Osijek,Action,Lost balls,Half,1st half,75.4,65.5
247,631.78,651.78,39. Damjan Bohar,Team,NK Osijek,Action,Dribbles (Unsuccessful actions),Half,1st half,75.4,65.5
248,631.78,651.78,26. Fran Karacic,Team,NK Lokomotiva,Action,Tackles (Successful actions),Half,1st half,29.6,2.5
249,634.61,654.61,26. Fran Karacic,Team,NK Lokomotiva,Action,Dribbles (Successful actions),Half,1st half,40.3,5.1
250,634.61,654.61,20. Mario Jurcevic,Team,NK Osijek,Action,Challenges (lost),Half,1st half,64.7,62.9
251,634.61,654.61,20. Mario Jurcevic,Team,NK Osijek,Action,Tackles (Unsuccessful actions),Half,1st half,64.7,62.9
252,635.81,655.81,7. Vedran Jugovic,Team,NK Osijek,Action,Tackles (Unsuccessful actions),Half,1st half,48.1,56.1
253,635.81,655.81,26. Fran Karacic,Team,NK Lokomotiva,Action,Dribbles (Successful actions),Half,1st half,56.9,11.9
254,635.81,655.81,7. Vedran Jugovic,Team,NK Osijek,Action,Challenges (lost),Half,1st half,48.1,56.1
255,635.93,655.93,7. Vedran Jugovic,Team,NK Osijek,Action,Fouls,Half,1st half,47.3,55.2
256,659.31,679.31,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,43.1,50.4
257,664.14,684.14,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,16.0,34.5
258,666.59,686.59,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,59.7,14.6
259,671.61,691.61,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,75.8,4.3
260,674.28,694.28,26. Fran Karacic,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,105.0,0.0
261,674.28,694.28,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,91.8,6.5
262,704.79,724.79,1. Ivica Ivusic,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,5.9,39.3
263,704.79,724.79,1. Ivica Ivusic,Team,NK Osijek,Action,Lost balls,Half,1st half,58.5,68.0
264,715.6,735.6,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,48.5,0.1
265,716.97,736.97,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,63.0,9.1
266,719.1,739.1,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Dribbles (Successful actions),Half,1st half,69.0,12.7
267,719.1,739.1,7. Vedran Jugovic,Team,NK Osijek,Action,Tackles (Unsuccessful actions),Half,1st half,36,55.3
268,719.1,739.1,7. Vedran Jugovic,Team,NK Osijek,Action,Challenges (lost),Half,1st half,36,55.3
269,719.66,739.66,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,72.6,14.0
270,719.66,739.66,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Dribbles (Unsuccessful actions),Half,1st half,72.6,14.0
271,719.66,739.66,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,72.6,14.0
272,719.66,739.66,6. Ante Majstorovic,Team,NK Osijek,Action,Tackles (Successful actions),Half,1st half,32.4,54
273,719.66,739.66,6. Ante Majstorovic,Team,NK Osijek,Action,Challenges (won),Half,1st half,32.4,54
274,721.2,741.2,7. Vedran Jugovic,Team,NK Osijek,Action,Challenges (won),Half,1st half,38.1,53.7
275,721.2,741.2,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,66.9,14.3
276,722.06,742.06,6. Ante Majstorovic,Team,NK Osijek,Action,Picking-ups,Half,1st half,33.4,54.8
277,722.74,742.74,6. Ante Majstorovic,Team,NK Osijek,Action,Challenges (lost),Half,1st half,32,57.4
278,722.74,742.74,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Challenges (won),Half,1st half,73.0,10.6
279,722.74,742.74,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Tackles (Successful actions),Half,1st half,73.0,10.6
280,724.35,744.35,20. Mario Jurcevic,Team,NK Osijek,Action,Picking-ups,Half,1st half,25.1,54.4
281,724.35,744.35,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,25.1,54.4
282,726.53,746.53,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,1st half,20.2,46.1
283,730.13,750.13,3. Stipo Markovic,Team,NK Lokomotiva,Action,Challenges (won),Half,1st half,45.2,45.1
284,730.13,750.13,9. Ante Erceg,Team,NK Osijek,Action,Challenges (lost),Half,1st half,59.8,22.9
285,730.13,750.13,9. Ante Erceg,Team,NK Osijek,Action,Air challenges (lost),Half,1st half,59.8,22.9
286,730.13,750.13,3. Stipo Markovic,Team,NK Lokomotiva,Action,Air challenges (won),Half,1st half,45.2,45.1
287,730.13,750.13,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,45.2,45.1
288,731.15,751.15,25. Marin Pilj,Team,NK Osijek,Action,Picking-ups,Half,1st half,48.0,25.5
289,731.15,751.15,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,1st half,48.0,25.5
290,732.6,752.6,3. Stipo Markovic,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,46.7,49.9
291,732.6,752.6,9. Ante Erceg,Team,NK Osijek,Action,Challenges (won),Half,1st half,58.3,18.1
292,736.05,756.05,9. Ante Erceg,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,57.9,1.5
293,736.05,756.05,9. Ante Erceg,Team,NK Osijek,Action,Lost balls,Half,1st half,77.4,4.1
294,740.51,760.51,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,27.6,63.9
295,740.51,760.51,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,27.6,63.9
296,742.73,762.73,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,37.3,60.3
297,744.62,764.62,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,56.0,62.1
298,749.44,769.44,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,79.2,63.5
299,751.24,771.24,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,86.0,35.7
300,754.4,774.4,1. Ivica Ivusic,Team,NK Osijek,Action,Wide shot (Goalkeepers),Half,1st half,7.1,50.2
301,754.4,774.4,26. Fran Karacic,Team,NK Lokomotiva,Action,Wide shot,Half,1st half,97.9,17.8
302,754.4,774.4,26. Fran Karacic,Team,NK Lokomotiva,Action,Shots,Half,1st half,97.9,17.8
303,786.48,806.48,1. Ivica Ivusic,Team,NK Osijek,Action,Passes accurate,Half,1st half,5.1,37.5
304,789.9,809.9,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Air challenges (won),Half,1st half,56.6,58.1
305,789.9,809.9,26. Fran Karacic,Team,NK Lokomotiva,Action,Air challenges (lost),Half,1st half,48.4,9.9
306,789.9,809.9,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Lost balls,Half,1st half,56.6,58.1
307,789.9,809.9,26. Fran Karacic,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,48.4,9.9
308,789.9,809.9,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Challenges (won),Half,1st half,56.6,58.1
309,797.37,817.37,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,38.7,0.5
310,798.59,818.59,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,57.5,9.4
311,803.9,823.9,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,63.8,4.9
312,805.85,825.85,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,50.1,5.3
313,810.37,830.37,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,25.0,29.0
314,813.55,833.55,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,30.8,58.1
315,815.16,835.16,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,38.8,65.6
316,817.44,837.44,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,26.5,57.5
317,821.6,841.6,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,11.1,34.8
318,827.89,847.89,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,32.8,62.5
319,830.06,850.06,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,58.9,65.2
320,833.69,853.69,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Challenges (lost),Half,1st half,9.0,5.6
321,833.69,853.69,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Picking-ups,Half,1st half,9.0,5.6
322,833.69,853.69,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,96.0,62.4
323,833.69,853.69,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Tackles (Successful actions),Half,1st half,96,62.4
324,833.69,853.69,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Dribbles (Unsuccessful actions),Half,1st half,9.0,5.6
325,833.69,853.69,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Challenges (won),Half,1st half,96,62.4
326,863.03,883.03,1. Ivica Ivusic,Team,NK Osijek,Action,Lost balls,Half,1st half,48.8,0.0
327,863.03,883.03,1. Ivica Ivusic,Team,NK Osijek,Action,Lost balls (in opp. half),Half,1st half,48.8,0.0
328,863.03,883.03,1. Ivica Ivusic,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,4.6,29.2
329,876.72,896.72,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,60.7,68.0
330,877.63,897.63,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,66.2,64.6
331,883.69,903.69,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,47.3,64.4
332,891.46,911.46,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,47.3,22.1
333,896.74,916.74,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,86.4,6.8
334,899.1,919.1,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Interceptions,Half,1st half,3.3,21.5
335,924.81,944.81,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,105.0,68.0
336,925.92,945.92,9. Ante Erceg,Team,NK Osijek,Action,Interceptions,Half,1st half,7.6,24.1
337,928.1,948.1,25. Marin Pilj,Team,NK Osijek,Action,Interceptions,Half,1st half,23.3,25.7
338,928.1,948.1,36. Marko Dira,Team,NK Lokomotiva,Action,Shots,Half,1st half,80.1,42.2
339,928.1,948.1,36. Marko Dira,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,80.1,42.2
340,928.1,948.1,36. Marko Dira,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,1st half,80.1,42.2
341,932.82,952.82,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,1st half,47.3,36.2
342,936.09,956.09,39. Damjan Bohar,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,63.8,53.8
343,936.09,956.09,39. Damjan Bohar,Team,NK Osijek,Action,Lost balls,Half,1st half,93.5,34.1
344,938.63,958.63,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Interceptions,Half,1st half,11.5,33.9
345,940,960,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,12.5,36.8
346,950.42,970.42,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,58.4,60.0
347,951.66,971.66,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,53.0,62.6
348,955.53,975.53,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,61.3,65.3
349,958.03,978.03,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,37.8,46.2
350,962.97,982.97,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,58.2,15.7
351,965.43,985.43,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,79.4,5.0
352,967.3,987.3,26. Fran Karacic,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,93.1,10.5
353,967.3,987.3,6. Ante Majstorovic,Team,NK Osijek,Action,Challenges (won),Half,1st half,11.9,57.5
354,975.85,995.85,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,93.9,0.3
355,977.08,997.08,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,88.7,8.2
356,978.32,998.32,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,85.2,2.2
357,978.96,998.96,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,89.3,5.6
358,979.67,999.67,7. Vedran Jugovic,Team,NK Osijek,Action,Challenges (won),Half,1st half,19.8,60.3
359,979.67,999.67,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,85.2,7.7
360,979.67,999.67,7. Vedran Jugovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,19.8,60.3
361,981.18,1001.18,39. Damjan Bohar,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,23.0,64.3
362,983.19,1003.19,8. Oliver Petrak,Team,NK Lokomotiva,Action,Interceptions,Half,1st half,74.5,17.2
363,983.19,1003.19,8. Oliver Petrak,Team,NK Lokomotiva,Action,Interceptions (in opp. half),Half,1st half,74.5,17.2
364,983.43,1003.43,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Challenges (lost),Half,1st half,29.1,48.6
365,983.43,1003.43,8. Oliver Petrak,Team,NK Lokomotiva,Action,Dribbles (Successful actions),Half,1st half,75.9,19.4
366,983.43,1003.43,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Tackles (Unsuccessful actions),Half,1st half,29.1,48.6
367,984.85,1004.85,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,78.1,15.9
368,985.9,1005.9,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,78.2,12.2
369,988.25,1008.25,36. Marko Dira,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,71.9,22.7
370,990.5,1010.5,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,92.9,50.7
371,990.5,1010.5,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,92.9,50.7
372,990.5,1010.5,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Challenges (won),Half,1st half,12.1,17.3
373,990.5,1010.5,11. Ivan Celikovic,Team,NK Lokomotiva,Action,Dribbles (Unsuccessful actions),Half,1st half,92.9,50.7
374,990.5,1010.5,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Tackles (Successful actions),Half,1st half,12.1,17.3
375,1007.35,1027.35,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,75.0,67.6
376,1009.14,1029.14,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,78.5,60.6
377,1009.14,1029.14,22. Danijel Loncar,Team,NK Osijek,Action,Tackles (Successful actions),Half,1st half,26.5,7.4
378,1009.14,1029.14,22. Danijel Loncar,Team,NK Osijek,Action,Challenges (won),Half,1st half,26.5,7.4
379,1012.15,1032.15,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,69.9,55.0
380,1012.15,1032.15,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,1st half,69.9,55.0
381,1012.15,1032.15,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,69.9,55.0
382,1014.26,1034.26,7. Vedran Jugovic,Team,NK Osijek,Action,Challenges (won),Half,1st half,25.5,27.1
383,1014.26,1034.26,26. Fran Karacic,Team,NK Lokomotiva,Action,Dribbles (Unsuccessful actions),Half,1st half,79.5,40.9
384,1014.26,1034.26,7. Vedran Jugovic,Team,NK Osijek,Action,Tackles (Successful actions),Half,1st half,25.5,27.1
385,1014.26,1034.26,26. Fran Karacic,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,79.5,40.9
386,1015.43,1035.43,7. Vedran Jugovic,Team,NK Osijek,Action,Passes (inaccurate),Half,1st half,27.4,25.7
387,1017.23,1037.23,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,1st half,71.2,46.1
388,1017.23,1037.23,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,71.2,46.1
389,1023.35,1043.35,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,63.9,44.2
390,1024.58,1044.58,36. Marko Dira,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,63.2,37.8
391,1027.54,1047.54,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,54.3,19.1
392,1028.2,1048.2,36. Marko Dira,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,61.3,22.3
393,1031.2,1051.2,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,62.5,7.2
394,1034.97,1054.97,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,72.1,27.6
395,1038,1058,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,64.3,28.9
396,1044.25,1064.25,2. Edis Malikji,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,64.2,10.9
397,1044.25,1064.25,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,72.5,12.0
398,1044.7,1064.7,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Picking-ups,Half,1st half,40.8,57.1
399,1044.7,1064.7,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,1st half,40.8,57.1
400,1045.03,1065.03,36. Marko Dira,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,64.1,7.6
401,1045.03,1065.03,36. Marko Dira,Team,NK Lokomotiva,Action,Tackles (Unsuccessful actions),Half,1st half,64.1,7.6
402,1045.03,1065.03,39. Damjan Bohar,Team,NK Osijek,Action,Dribbles (Successful actions),Half,1st half,40.9,60.4
403,1056.07,1076.07,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,1st half,94.0,60.0
404,1059.96,1079.96,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,1st half,78.7,43.6
405,1063.05,1083.05,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Wide shot (Goalkeepers),Half,1st half,23.7,39.3
406,1063.05,1083.05,25. Marin Pilj,Team,NK Osijek,Action,Shots,Half,1st half,81.3,28.7
407,1063.05,1083.05,25. Marin Pilj,Team,NK Osijek,Action,Wide shot,Half,1st half,81.3,28.7
408,1077.78,1097.78,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,5.1,34.0
409,1080.29,1100.29,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Challenges (lost),Half,1st half,58.1,37.8
410,1080.29,1100.29,21. Aliyu Ibrahim,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,58.1,37.8
411,1080.29,1100.29,22. Danijel Loncar,Team,NK Osijek,Action,Challenges (won),Half,1st half,46.9,30.2
412,1080.99,1100.99,7. Vedran Jugovic,Team,NK Osijek,Action,Picking-ups,Half,1st half,52.4,30.5
413,1082.59,1102.59,7. Vedran Jugovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,50.6,24.1
414,1083.92,1103.92,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,1st half,43.9,21.6
415,1086.97,1106.97,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,39.5,40.0
416,1089.81,1109.81,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,1st half,43.5,48.8
417,1094.95,1114.95,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,1st half,39.1,27.2
418,1100.16,1120.16,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,48.3,39.4
419,1103.07,1123.07,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,1st half,46.1,23.3
420,1106.27,1126.27,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,1st half,45.6,39.5
421,1107.34,1127.34,7. Vedran Jugovic,Team,NK Osijek,Action,Lost balls,Half,1st half,58.1,29.8
422,1107.34,1127.34,7. Vedran Jugovic,Team,NK Osijek,Action,Bad ball control,Half,1st half,58.1,29.8
423,1109.78,1129.78,8. Oliver Petrak,Team,NK Lokomotiva,Action,Picking-ups,Half,1st half,36.8,34.2
424,1109.78,1129.78,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,36.8,34.2
425,1114.94,1134.94,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,43.6,25.8
426,1120.85,1140.85,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,59.4,61.5
427,1125.54,1145.54,8. Oliver Petrak,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,60.0,42.2
428,1127.73,1147.73,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,72.7,26.8
429,1129.72,1149.72,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,1st half,78.2,14.8
430,1131.77,1151.77,2. Edis Malikji,Team,NK Lokomotiva,Action,Lost balls,Half,1st half,93.2,36.5
431,1131.77,1151.77,2. Edis Malikji,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,1st half,99.7,12.6
432,1132.85,1152.85,7. Vedran Jugovic,Team,NK Osijek,Action,Interceptions,Half,1st half,11.8,31.5
433,1134.43,1154.43,39. Damjan Bohar,Team,NK Osijek,Action,Picking-ups,Half,1st half,18.6,48.6
434,1134.43,1154.43,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,1st half,18.6,48.6
435,1136.46,1156.46,9. Ante Erceg,Team,NK Osijek,Action,Passes accurate,Half,1st half,22.5,37.2
436,1138.08,1158.08,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,1st half,31.8,36.3
